Name,Location,Height,Weight,Ranking,NationalRank,PositionRank,StateRank,State,Position,Year,School,Type,count
Rayshad Williams,NA,6-3,183,81,NA,NA,NA,NA,CB,2021,texas-tech,Transfer,4
TJ Storment,NA,6-7,316,83,NA,NA,NA,NA,OT,2021,texas-tech,Transfer,2
Jesiah Pierre,NA,6-2,220,81,NA,NA,NA,NA,LB,2021,texas-tech,Transfer,4
Marquis Waters,NA,6-0,190,86,NA,NA,NA,NA,S,2021,texas-tech,Transfer,3
Malik Dunlap,NA,6-3,185,81,NA,NA,NA,NA,CB,2021,texas-tech,Transfer,4
Maurion Horn,"Broken Arrow (Broken Arrow, OK)",5-11,175,90,NA,16,7,OK,CB,2022,texas-tech,Commit,1
Trevon McAlpine,"Saraland (Saraland, AL)",6-3,280,88,NA,64,19,AL,DL,2022,texas-tech,Commit,5
Bryson Donnell,"Tyler Legacy (Tyler, TX)",5-11,204,88,NA,39,68,TX,RB,2022,texas-tech,Commit,5
Jalon Peoples,"Cedar Hill (Cedar Hill, TX)",6-0,175,88,NA,46,72,TX,CB,2022,texas-tech,Commit,5
Landon Hullaby,"Mansfield Timberview (Arlington, TX)",6-0,185,88,NA,52,74,TX,ATH,2022,texas-tech,Commit,5
Joseph Adedire,"Mansfield Summit (Arlington, TX)",6-3,250,87,NA,102,108,TX,DL,2022,texas-tech,Commit,4
Tavares Elston,"Gulf Shores  (Gulf Shores, AL)",6-0,210,87,NA,85,33,AL,ATH,2022,texas-tech,Commit,4
Ty Kana,"Katy (Katy, TX)",6-2,210,87,NA,87,118,TX,LB,2022,texas-tech,Commit,4
Sheridan Wilson,"Argyle (Argyle, TX)",6-4,275,85,NA,55,157,TX,OT,2022,texas-tech,Commit,7
Tyler King,"Alief Taylor (Houston, TX)",5-10,160,85,NA,173,167,TX,WR,2022,texas-tech,Commit,7
Syncere Massey,"Cedar Hill (Cedar Hill, TX)",6-5,280,85,NA,158,175,TX,DL,2022,texas-tech,Commit,7
Hut Graham,"Gunter (Gunter, TX)",6-0.5,175,85,NA,97,184,TX,ATH,2022,texas-tech,Commit,7
Erik Gray,"Amarillo (Amarillo, TX)",6-2,270,84,NA,68,189,TX,IOL,2022,texas-tech,Commit,6
Kaden Weatherby,"Eaglecrest (Aurora, CO)",6-7,280,84,NA,151,9,CO,OT,2022,texas-tech,Commit,6
Coy Eakin,"Stephenville (Stephenville, TX)",6-2,185,84,NA,132,204,TX,ATH,2022,texas-tech,Commit,6
Seth Martin,"Everman (Fort Worth, TX)",6-3,285,84,NA,84,205,TX,IOL,2022,texas-tech,Commit,6
Ben Roberts,"Eaton (Haslet, TX)",6-3,200,84,NA,165,209,TX,S,2022,texas-tech,Commit,6
Harvey Dyson,"Cedar Hill (Cedar Hill, TX)",6-3,260,83,NA,199,228,TX,DL,2022,texas-tech,Commit,1
Baylor Cupp,NA,6-7,240,88,NA,NA,NA,NA,TE,2022,texas-tech,Transfer,5
Myles Cole,NA,6-6,235,81,NA,NA,NA,NA,DL,2022,texas-tech,Transfer,3
Cole Spencer,NA,6-4,285,91,NA,NA,NA,NA,OT,2022,texas-tech,Transfer,1
Michael Shanahan,NA,6-5,310,87,NA,NA,NA,NA,OT,2022,texas-tech,Transfer,4
Monroe Mills,NA,6-7,291,86,NA,NA,NA,NA,OT,2022,texas-tech,Transfer,1
Jacob Rodriguez,NA,6-2,205,85,NA,NA,NA,NA,QB,2022,texas-tech,Transfer,7
Jordan Brown,NA,5-10,160,84,NA,NA,NA,NA,ATH,2022,texas-tech,Transfer,6
Cade Briggs,NA,6-4,287,85,NA,NA,NA,NA,IOL,2022,texas-tech,Transfer,7
Brady Boyd,NA,6-1,185,85,NA,NA,NA,NA,WR,2022,texas-tech,Transfer,7
Tyler Owens,NA,6-2,204,81,NA,NA,NA,NA,S,2022,texas-tech,Transfer,3
Dimitri Moore,NA,6-3,208,81,NA,NA,NA,NA,LB,2022,texas-tech,Transfer,3
Brenden Jordan,"Mansfield (Mansfield, TX)",6-0,200,92,207,16,36,TX,S,2023,texas-tech,Commit,1
Isaiah Crawford,"Post (Post, TX)",6-4,210,91,NA,28,46,TX,Edge,2023,texas-tech,Commit,2
Nick Fattig,"Clear Springs (League City, TX)",6-4,275,90,NA,19,52,TX,OT,2023,texas-tech,Commit,3
Jordan Sanford,"Mansfield Timberview (Arlington, TX)",5-11,185,90,NA,23,56,TX,ATH,2023,texas-tech,Commit,3
Anquan Willis,"Rider (Wichita Falls, TX)",6-0,220,90,NA,17,61,TX,ATH,2023,texas-tech,Commit,3
Marquez Stevenson,"Captain Shreve (Shreveport, LA)",6-0,170,88,NA,58,20,LA,WR,2023,texas-tech,Commit,4
Dylan Shaw,"Flour Bluff (Corpus Christi, TX)",6-4,300,88,NA,54,86,TX,IOL,2023,texas-tech,Commit,4
Dylan Spencer,"C.E. King (Houston, TX)",6-4,240,88,NA,62,91,TX,DL,2023,texas-tech,Commit,4
Miquel Dingle Jr.,"Byrnes (Duncan, SC)",6-1,215,88,NA,61,9,SC,ATH,2023,texas-tech,Commit,4
Justin Horne,"John Curtis (New Orleans, LA)",6-1,200,87,NA,63,29,LA,LB,2023,texas-tech,Commit,10
Jake Strong,"Northwest (Justin, TX)",6-2,200,87,NA,37,106,TX,QB,2023,texas-tech,Commit,10
Kelby Valsin,"Bowie (Arlington, TX)",6-1,180,87,NA,107,107,TX,WR,2023,texas-tech,Commit,10
Jmaury Davis,"Clarendon (Clarendon, TX)",6-2,190,87,NA,61,114,TX,ATH,2023,texas-tech,Commit,10
Ansel Nedore,"Round Rock (Round Rock, TX)",6-2.5,245,87,NA,80,116,TX,DL,2023,texas-tech,Commit,10
Tyrone West,"Humble (Humble, TX)",6-1,190,87,NA,113,118,TX,ATH,2023,texas-tech,Commit,10
Braylon Rigsby,"Woodville (Woodville, TX)",6-2,287,87,NA,82,121,TX,DL,2023,texas-tech,Commit,10
Chapman Lewis,"Centennial (Burleson, TX)",6-1,170,87,NA,71,125,TX,S,2023,texas-tech,Commit,10
D.J. Crest,"Parkland (El Paso, TX)",6-3,185,87,NA,129,138,TX,WR,2023,texas-tech,Commit,10
Daniel Sill,"A&M Consolidated (College Station, TX)",6-5,290,86,NA,73,145,TX,OT,2023,texas-tech,Commit,8
Amier Washington,"Little Cypress-Mauriceville (Orange, TX)",6-2.5,245,86,NA,111,158,TX,DL,2023,texas-tech,Commit,8
Marcus Ramon-Edwards,"Trinity Christian School (Lubbock, TX)",6-3,200,86,NA,90,160,TX,ATH,2023,texas-tech,Commit,8
Jayden Cofield,"Manor (Manor, TX)",6-3,325,86,NA,112,174,TX,DL,2023,texas-tech,Commit,8
Kaden Carr,"Lubbock-Cooper (Lubbock, TX)",6-5,320,86,NA,84,179,TX,IOL,2023,texas-tech,Commit,8
Tre Brown,"Natchitoches Central (Natchitoches, LA)",6-3,300,86,NA,130,42,LA,OT,2023,texas-tech,Commit,8
Aiden Meeks,"Rockwall (Rockwall, TX)",5-10,170,84,NA,236,256,TX,WR,2023,texas-tech,Commit,2
John Curry,"Coronado (Lubbock, TX)",6-2.5,195,84,NA,136,260,TX,LB,2023,texas-tech,Commit,2
Terrell Tilmon,NA,6-4,210,86,NA,NA,NA,NA,Edge,2023,texas-tech,Transfer,8
Steve Linton,NA,6-5,215,91,NA,NA,NA,NA,Edge,2023,texas-tech,Transfer,2
Rusty Staats,NA,6-5,265,87,NA,NA,NA,NA,OT,2023,texas-tech,Transfer,10
Deandrae McCray,NA,5-10,170,89,NA,NA,NA,NA,WR,2023,texas-tech,Transfer,2
Quincy Ledet,NA,6-3,270,86,NA,NA,NA,NA,DL,2023,texas-tech,Transfer,8
CJ Baskerville,NA,6-2,180,89,NA,NA,NA,NA,S,2023,texas-tech,Transfer,2
Micah Hudson,"Lake Belton (Temple, TX)",6-0,190,98,25,5,4,TX,WR,2024,texas-tech,Commit,1
Ellis Davis,"Prosper (Prosper, TX)",6-7,275,92,191,16,31,TX,OT,2024,texas-tech,Commit,1
Will Hammond,"Hutto (Hutto, TX)",6-1.5,190,91,225,14,38,TX,QB,2024,texas-tech,Commit,3
Cheta Ofili,"Sachse (Sachse, TX)",6-3.5,215,91,235,20,39,TX,Edge,2024,texas-tech,Commit,3
Peyton Morgan,"Weiss (Pflugerville, TX)",6-1,175,90,NA,23,44,TX,S,2024,texas-tech,Commit,2
Malik Esquerra,"Shoemaker (Killeen, TX)",6-3,185,89,NA,42,62,TX,S,2024,texas-tech,Commit,5
Oliver Miles,"El Campo (El Campo, TX)",6-1,175,89,NA,45,64,TX,RB,2024,texas-tech,Commit,5
Eddy Smith,"Dawson (Pearland, TX)",6-6,250,89,NA,48,65,TX,DL,2024,texas-tech,Commit,5
Isaiah Collins,"Huntsville (Huntsville, TX)",6-3,186,88,NA,45,79,TX,CB,2024,texas-tech,Commit,9
Tyson Turner,"Bryan (Bryan, TX)",6-1.5,190,88,NA,37,84,TX,ATH,2024,texas-tech,Commit,9
J'koby Williams,"Beckville (Beckville, TX)",5-9,180,88,NA,49,92,TX,ATH,2024,texas-tech,Commit,9
Jacob Ponton,"Dripping Springs (Dripping Springs, TX)",6-7,265,88,NA,58,105,TX,OT,2024,texas-tech,Commit,9
Cameron Dickey,"Crockett (Austin, TX)",5-10,200,88,NA,61,106,TX,S,2024,texas-tech,Commit,9
Trey Jackson,"South Oak Cliff (Dallas, TX)",6-4.5,210,87,NA,43,116,TX,WR,2024,texas-tech,Commit,6
Charles Anderson,"Dawson (Pearland, TX)",6-6,240,87,NA,104,133,TX,DL,2024,texas-tech,Commit,6
Ashton Hampton,"Pearland (Pearland, TX)",5-11.5,160,87,NA,89,139,TX,S,2024,texas-tech,Commit,6
Holton Hendrix,"Lubbock-Cooper (Lubbock, TX)",6-3,275,87,NA,77,146,TX,OT,2024,texas-tech,Commit,6
Maurice Rodrigues,"Saddleback College (Mission Viejo, CA)",6-7,320,87,41,5,9,CA,OT,2024,texas-tech,Commit,6
Kasen Long,"Shallowater (Shallowater, TX)",6-6,250,86,NA,100,162,TX,OT,2024,texas-tech,Commit,4
Chandlin Myers,"Hawley (Hawley, TX)",6-2.5,165,85,NA,184,218,TX,ATH,2024,texas-tech,Commit,3
L.J. Johnson Jr.,"Madisonville (Madisonville, TX)",5-11,175,85,NA,128,219,TX,WR,2024,texas-tech,Commit,3
Mikal Harrison-Pilot,NA,5-11,205,88,NA,NA,NA,NA,CB,2024,texas-tech,Transfer,9
Vinny Sciury,NA,6-3,305,88,NA,NA,NA,NA,IOL,2024,texas-tech,Transfer,9
Josh Kelly,NA,6-1,191,90,NA,NA,NA,NA,WR,2024,texas-tech,Transfer,2
Johncarlos Miller II,NA,6-5,242,89,NA,NA,NA,NA,TE,2024,texas-tech,Transfer,5
Sterling Porcher,NA,6-4,304,87,NA,NA,NA,NA,IOL,2024,texas-tech,Transfer,6
Javeon Wilcox,NA,6-1,200,86,NA,NA,NA,NA,S,2024,texas-tech,Transfer,4
Cameran Brown,NA,6-2,225,84,NA,NA,NA,NA,QB,2024,texas-tech,Transfer,1
De'Braylon Carroll,NA,6-0,290,86,NA,NA,NA,NA,DL,2024,texas-tech,Transfer,4
James Hansen,NA,6-2,307,86,NA,NA,NA,NA,DL,2024,texas-tech,Transfer,4
Davion Carter,NA,6-2,285,85,NA,NA,NA,NA,IOL,2024,texas-tech,Transfer,3
Devynn Cromwell,NA,6-1,195,89,NA,NA,NA,NA,S,2024,texas-tech,Transfer,5
Caleb Douglas,NA,6-3,200,88,NA,NA,NA,NA,WR,2024,texas-tech,Transfer,9
Jack Burgess,NA,6-2,215,81,NA,NA,NA,NA,P,2024,texas-tech,Transfer,1
Jalin Conyers,NA,6-4,270,91,NA,NA,NA,NA,TE,2024,texas-tech,Transfer,3
Jovon Jackson,NA,6-2,195,88,NA,NA,NA,NA,S,2024,texas-tech,Transfer,9
Tristian Gentry,"Stephenville (Stephenville, TX)",5-11,165,90,NA,43,44,TX,WR,2025,texas-tech,Commit,6
Elias Gillen,"Stevens (Rapid City, SD)",6-5,295,89,NA,29,3,SD,IOL,2025,texas-tech,Commit,4
Lloyd Jones III,"Hitchcock (Hitchcock, TX)",6-2.5,210,89,NA,28,60,TX,QB,2025,texas-tech,Commit,4
Bryson Jones,"Lone Star (Frisco, TX)",6-1.5,175,89,NA,62,64,TX,WR,2025,texas-tech,Commit,4
Michael Dever,"Lubbock-Cooper (Lubbock, TX)",5-11.5,170,88,NA,89,78,TX,WR,2025,texas-tech,Commit,7
Preztynn Harrison,"Mineral Wells (Mineral Wells, TX)",6-4,220,88,NA,38,84,TX,TE,2025,texas-tech,Commit,7
Sean Robinson,"Steele (Cibolo, TX)",6-3,205,88,NA,41,87,TX,ATH,2025,texas-tech,Commit,7
Deante Lindsay,"Ada (Ada, OK)",6-1.5,165,88,NA,63,14,OK,CB,2025,texas-tech,Commit,7
Leyton Stone,"Frenship (Wolfforth, TX)",6-2,175,88,NA,93,88,TX,WR,2025,texas-tech,Commit,7
Connor Carty,"Prosper (Prosper, TX)",6-4,290,88,NA,48,92,TX,IOL,2025,texas-tech,Commit,7
Garin Maley,"Papillion-La Vista (Papillion, NE)",6-5,260,87,NA,70,7,NE,OT,2025,texas-tech,Commit,3
Danilo Guberinich,"Catholic Central (Novi, MI)",6-5,280,87,NA,77,16,MI,OT,2025,texas-tech,Commit,3
Patrick McMath,"Katy (Katy, TX)",6-4,255,86,NA,93,189,TX,IOL,2025,texas-tech,Commit,8
Ren Brown,"Stanton (Stanton, NE)",6-5,295,86,NA,97,10,NE,OT,2025,texas-tech,Commit,8
Brock Golwas,"Marcus (Flower Mound, TX)",6-1,215,86,NA,130,210,TX,LB,2025,texas-tech,Commit,8
Michael Henderson III,"Wylie East (Wylie, TX)",5-9,170,86,NA,140,223,TX,S,2025,texas-tech,Commit,8
Dylan Singleton,"Loreauville (Loreauville, LA)",6-3.5,295,86,NA,140,43,LA,DL,2025,texas-tech,Commit,8
Braylan McDonald,"Lancaster (Lancaster, TX)",5-11,185,85,NA,158,268,TX,S,2025,texas-tech,Commit,2
Roy Alexander,NA,5-10,200,87,NA,NA,NA,NA,WR,2025,texas-tech,Transfer,3
Micah Hudson,NA,6-0,195,92,NA,NA,NA,NA,WR,2025,texas-tech,Transfer,3
Cash Cleveland,NA,6-3,290,86,NA,NA,NA,NA,IOL,2025,texas-tech,Transfer,8
David Bailey,NA,6-3,250,95,NA,NA,NA,NA,Edge,2025,texas-tech,Transfer,1
Brice Pollock,NA,6-1,190,90,NA,NA,NA,NA,CB,2025,texas-tech,Transfer,6
Howard Sampson,NA,6-8,325,94,NA,NA,NA,NA,OT,2025,texas-tech,Transfer,1
Upton Bellenfant,NA,6-2,180,80,NA,NA,NA,NA,K,2025,texas-tech,Transfer,1
Quinten Joyner,NA,5-11,216,90,NA,NA,NA,NA,RB,2025,texas-tech,Transfer,6
Romello Height,NA,6-3,240,93,NA,NA,NA,NA,Edge,2025,texas-tech,Transfer,2
Lee Hunter,NA,6-4,320,92,NA,NA,NA,NA,DL,2025,texas-tech,Transfer,3
Mitch Griffis,NA,5-11,193,85,NA,NA,NA,NA,QB,2025,texas-tech,Transfer,2
Tarrion Grant,NA,6-2,197,88,NA,NA,NA,NA,CB,2025,texas-tech,Transfer,7
Anthony Holmes Jr.,NA,6-2,295,86,NA,NA,NA,NA,DL,2025,texas-tech,Transfer,8
Amier Boyd,NA,6-1,180,91,NA,NA,NA,NA,CB,2025,texas-tech,Transfer,1
Terrance Carter Jr.,NA,6-2,239,90,NA,NA,NA,NA,TE,2025,texas-tech,Transfer,6
Will Jados,NA,6-8,307,92,NA,NA,NA,NA,OT,2025,texas-tech,Transfer,3
Skyler Gill-Howard,NA,6-1,285,89,NA,NA,NA,NA,DL,2025,texas-tech,Transfer,4
Reggie Virgil,NA,6-4,190,90,NA,NA,NA,NA,WR,2025,texas-tech,Transfer,6
Dontae Balfour,NA,6-2,180,86,NA,NA,NA,NA,CB,2025,texas-tech,Transfer,8
Cole Wisniewski,NA,6-4,218,90,NA,NA,NA,NA,S,2025,texas-tech,Transfer,6
Hunter Zambrano,NA,6-5,300,93,NA,NA,NA,NA,IOL,2025,texas-tech,Transfer,2
Felix Ojo,"Lake Ridge (Mansfield, TX)",6-6,275,98,5,1,2,TX,OT,2026,texas-tech,Commit,1
S'Vioarean Martin,"Palestine (Palestine, TX)",6-2,185,89,NA,27,44,TX,CB,2026,texas-tech,Commit,3
Donovan Webb,"Panther Creek (Frisco, TX)",6-0,182,89,NA,32,47,TX,CB,2026,texas-tech,Commit,3
Tieson Ejiawoko,"East View (Georgetown, TX)",6-2,220,89,NA,26,50,TX,Edge,2026,texas-tech,Commit,3
Ayden Johnson,"Mount Pleasant (Mount Pleasant, TX)",6-1,315,87,NA,86,100,TX,DL,2026,texas-tech,Commit,7
Kaegan Ash,"Mount Enterprise (Mount Enterprise, TX)",5-11.5,205,87,NA,49,105,TX,LB,2026,texas-tech,Commit,7
Krush Johnson,"Tascosa (Amarillo, TX)",6-2,280,87,NA,97,120,TX,DL,2026,texas-tech,Commit,7
Ashton Rowden,"New Boston (New Boston, TX)",5-11,200,87,NA,52,128,TX,RB,2026,texas-tech,Commit,7
Stephen Cannon,"Benedictine Military School (Savannah, GA)",6-2,195,87,NA,45,95,GA,QB,2026,texas-tech,Commit,7
Aaron Bradshaw,"North Crowley (Fort Worth, TX)",6-2,185,87,NA,69,138,TX,S,2026,texas-tech,Commit,7
Jacob Crow,"Alcoa (Alcoa, TN)",6-8,290,87,NA,86,26,TN,OT,2026,texas-tech,Commit,7
Cord Nolan,"Bixby (Bixby, OK)",6-0,205,86,NA,86,20,OK,LB,2026,texas-tech,Commit,3
Demarcus Marks,"Westfield (Houston, TX)",6-3.5,210,86,NA,99,165,TX,Edge,2026,texas-tech,Commit,3
Maddox Quiller,"Hendrickson (Pflugerville, TX)",6-0,195,86,NA,119,169,TX,CB,2026,texas-tech,Commit,3
Jerald Mays,"Weiss (Pflugerville, TX)",6-4,300,85,NA,115,205,TX,IOL,2026,texas-tech,Commit,4
Noah Lewis,"Terrell (Terrell, TX)",5-10,175,85,NA,134,212,TX,CB,2026,texas-tech,Commit,4
Imari Jehiel,"Forney (Forney, TX)",6-0,185,85,NA,227,221,TX,WR,2026,texas-tech,Commit,4
Luke Bell,"Canyon (New Braunfels, TX)",5-11,175,85,NA,146,235,TX,CB,2026,texas-tech,Commit,4
Leki Fotu,"Herriman (Herriman, UT)",6-6,255,96,58,5,1,UT,SDE,2016,utah,Commit,1
Garett Bolles,"Snow College (Ephraim, UT)",6-5,290,94,3,2,1,UT,OT,2016,utah,Commit,1
Maxs Tupai,"Murray (Salt Lake City, UT)",6-2,255,90,NA,24,3,UT,WDE,2016,utah,Commit,1
David Luafatasaga,"Arizona Western College (Yuma, AZ)",6-3,225,89,24,3,4,AZ,OLB,2016,utah,Commit,2
Alec Dana,"Chaffey College (Rancho Cucamonga, CA)",6-3,190,89,25,5,2,CA,WR,2016,utah,Commit,2
Davir Hamilton,"Verbum Dei (Los Angeles, CA)",6-3,200,88,NA,35,49,CA,WR,2016,utah,Commit,3
Fua Pututau,"Cottonwood (Salt Lake City, UT)",6-3,231,88,NA,36,4,UT,WDE,2016,utah,Commit,3
Troy Williams,"Santa Monica College (Santa Monica, CA)",6-2,210,88,35,1,6,CA,PRO,2016,utah,Commit,3
Tyler Huntley,"Hallandale (Hallandale, FL)",6-2,200,87,NA,20,69,FL,PRO,2016,utah,Commit,1
Julian Blackmon,"Layton (Layton, UT)",6-1,175,86,NA,64,11,UT,ATH,2016,utah,Commit,2
Demari Simpkins,"Hallandale (Hallandale, FL)",6-0,176,85,NA,145,125,FL,WR,2016,utah,Commit,5
Tucker Scott,"San Clemente (San Clemente, CA)",6-5,260,85,NA,97,88,CA,OT,2016,utah,Commit,5
Nygel King,"Klein Oak (Spring, TX)",6-1,175,85,NA,95,142,TX,CB,2016,utah,Commit,5
Donavan Thompson,"Miami Central (Miami, FL)",5-10,211,85,NA,76,137,FL,OLB,2016,utah,Commit,5
Cole Fotheringham,"San Clemente (San Clemente, CA)",6-5,215,84,NA,58,115,CA,ATH,2016,utah,Commit,3
Samson Nacua,"Timpview (Provo, UT)",6-2,175,84,NA,185,22,UT,WR,2016,utah,Commit,3
Scott Peck,"Central Valley (Spokane, WA)",6-6,296,82,NA,139,15,WA,OT,2016,utah,Commit,3
Bradlee Anae,"Kahuku (Kahuku, HI)",6-5,230,82,NA,78,13,HI,SDE,2016,utah,Commit,3
Terrell Burgess,"San Marcos (San Marcos, CA)",6-0,178,82,NA,147,168,CA,CB,2016,utah,Commit,3
Semisi Lauaki,"Leuzinger (Lawndale, CA)",6-4,240,81,NA,84,173,CA,SDE,2016,utah,Commit,1
Mitch Wishnowsky,"Santa Barbara City College (Santa Barbara, CA)",6-4,220,79,216,2,57,CA,P,2016,utah,Commit,2
Zack Moss,"Hallandale (Hallandale, FL)",5-10,205,78,NA,131,282,FL,RB,2016,utah,Commit,2
Kiavhe Dennis-Lee,"Oregon City (Oregon City, OR)",6-1,200,78,NA,159,14,OR,OLB,2016,utah,Commit,2
Keaton Bills,"Corner Canyon (Draper, UT)",6-5,270,86,NA,72,8,UT,OT,2016,utah,Commit,2
Johnny Maea,"East (Salt Lake City, UT)",6-4,280,85,NA,47,13,UT,OG,2016,utah,Commit,5
Kurtis Taufa,"Snow College (Ephraim, UT)",6-2,230,83,148,6,5,UT,ILB,2016,utah,Commit,2
Devontae Henry-Cole,"St. Thomas Aquinas (Fort Lauderdale, FL)",5-9,190,83,NA,96,201,FL,RB,2016,utah,Commit,2
Luke Leonnig,"Eagle (Eagle, ID)",6-0,220,79,NA,150,3,ID,OLB,2016,utah,Commit,2
RJ Hubert,"Moapa Valley (Overton, NV)",5-11,178,91,NA,50,1,NV,WR,2016,utah,Commit,1
David Fangupo,"Cerritos College (Norwalk, CA)",6-1,325,84,128,16,29,CA,DT,2016,utah,Commit,3
Jaylon Johnson,"Central East (Fresno, CA)",6-0.5,181,95,101,14,12,CA,CB,2017,utah,Commit,1
Marquise Blair,"Dodge City C.C. (Dodge City, KS)",6-3,190,94,3,1,1,KS,OLB,2017,utah,Commit,1
Corrion Ballard,"Blinn College (Brenham, TX)",6-2,200,92,7,1,3,TX,S,2017,utah,Commit,1
Jordan Agasiva,"Pima C.C. (Tucson, AZ)",6-5.5,290,88,25,4,4,AZ,OT,2017,utah,Commit,1
Aliki Vimahi,"Kahuku (Kahuku, HI)",6-3,244,87,NA,22,4,HI,SDE,2017,utah,Commit,2
Bryan Thompson,"Rancho Verde (Moreno Valley, CA)",6-3,190,87,NA,80,55,CA,WR,2017,utah,Commit,2
Tyquez Hampton,"El Dorado (El Paso, TX)",6-2,210,86,NA,89,93,TX,WR,2017,utah,Commit,4
Michael Richardson,"American Fork (American Fork, UT)",6-5,260,86,NA,69,12,UT,SDE,2017,utah,Commit,4
Javelin Guidry,"Vista Murrieta (Murrieta, CA)",5-9.5,180,86,NA,74,68,CA,CB,2017,utah,Commit,4
Jason Shelley,"Lone Star (Frisco, TX)",6-0,178,85,NA,16,118,TX,DUAL,2017,utah,Commit,3
T.J. Green,"Chandler (Chandler, AZ)",5-11,185,85,NA,22,14,AZ,APB,2017,utah,Commit,3
Mo Unutoa,"Kapaa (Kapaa, HI)",6-5,270,85,NA,98,7,HI,OT,2017,utah,Commit,3
Jaylen Dixon,"Lone Star (Frisco, TX)",5-10,160,84,NA,142,136,TX,WR,2017,utah,Commit,4
Taniela Pututau,"Cottonwood (Salt Lake City, UT)",6-2.5,203,84,NA,146,17,UT,WR,2017,utah,Commit,4
John Penisini,"Snow College (Ephraim, UT)",6-2,285,84,91,12,1,UT,DT,2017,utah,Commit,4
Josh Nurse,"Blinn College (Brenham, TX)",6-4,197,84,112,12,10,TX,WR,2017,utah,Commit,4
Nick Ford,"San Pedro (San Pedro, CA)",6-6,270,83,NA,121,115,CA,OT,2017,utah,Commit,3
Bronson Boyd,"The Oakridge School (Arlington, TX)",6-3,185,83,NA,187,172,TX,WR,2017,utah,Commit,3
Derrick Vickers,"Bakersfield College (Bakersfield, CA)",5-11,195,83,131,16,28,CA,WR,2017,utah,Commit,3
Orlando Umana,"Grant Union (Sacramento, CA)",6-5,311,82,NA,84,148,CA,OG,2017,utah,Commit,1
Devin Lloyd,"Otay Ranch (Chula Vista, CA)",6-4,215,79,NA,172,191,CA,S,2017,utah,Commit,1
Nephi Sewell,"Desert HIlls (St. George, UT)",5-10,183,73,NA,255,35,UT,S,2017,utah,Commit,1
Miki Suguturaga,"Punahou (Honolulu, HI)",6-5,260,86,NA,44,5,HI,WDE,2017,utah,Commit,4
Jack Tuttle,"Mission Hills (San Marcos, CA)",6-4,195,95,110,7,15,CA,PRO,2018,utah,Commit,1
Solomon Enis,"North Canyon (Phoenix, AZ)",6-4,190,90,NA,53,3,AZ,WR,2018,utah,Commit,3
Andrew Mata'afa,"Mt. Carmel (San Diego, CA)",6-4,205,90,NA,29,50,CA,OLB,2018,utah,Commit,3
Mika Tafua,"Kamehameha Schools Maui (Makawao, HI)",6-3,210,90,NA,22,3,HI,WDE,2018,utah,Commit,3
Jaren Kump,"Herriman (Herriman, UT)",6-6,261,89,NA,27,7,UT,OT,2018,utah,Commit,3
Hunter Lotulelei,"Highland (Salt Lake City, UT)",6-2,313,89,NA,17,8,UT,DT,2018,utah,Commit,3
Jackson Cravens,"Timpview (Provo, UT)",6-3,285,89,NA,29,10,UT,DT,2018,utah,Commit,3
Malone Mataele,"Santa Margarita Catholic (Rancho Santa Margarita, CA)",5-11,170,87,NA,18,63,CA,CB,2018,utah,Commit,3
Bryant Pirtle,"Pima C.C. (Tucson, AZ)",6-3,235,87,42,4,5,AZ,OLB,2018,utah,Commit,3
Tareke Lewis,"Riverside C.C. (Riverside, CA)",6-1,170,87,50,6,8,CA,CB,2018,utah,Commit,3
Devin Brumfield,"Covington (Covington, LA)",5-10,219,86,NA,39,37,LA,RB,2018,utah,Commit,3
Tennessee Pututau,"East (Salt Lake City, UT)",6-1.5,260,86,NA,54,12,UT,OLB,2018,utah,Commit,3
Paul Maile,"East (Salt Lake City, UT)",6-3,250,86,NA,53,13,UT,DT,2018,utah,Commit,3
Branden Rankins,"Aquinas (San Bernardino, CA)",5-9.5,198,84,NA,82,166,CA,RB,2018,utah,Commit,4
Jeremiah Jordan,"Mt. San Jacinto College (San Jacinto, CA)",6-6,250,84,101,7,18,CA,WDE,2018,utah,Commit,4
Vonte Davis,"Blinn College (Brenham, TX)",6-1,180,84,103,12,11,TX,CB,2018,utah,Commit,4
Thomas Yassmin,"The Scot's College (Australia, AUST)",6-4,230,84,NA,97,2,AUST,ATH,2018,utah,Commit,4
Brant Kuithe,"Cinco Ranch (Katy, TX)",6-3,212,83,NA,101,183,TX,ATH,2018,utah,Commit,1
Braeden Daniels,"Hebron (Carrollton, TX)",6-4,260,82,NA,68,203,TX,OT,2018,utah,Commit,3
Terrell Perriman,"Miami Central (Miami, FL)",5-10,176,82,NA,239,256,FL,WR,2018,utah,Commit,3
Simi Moala,"Cathedral (Los Angeles, CA)",6-7,250,82,NA,98,221,CA,WDE,2018,utah,Commit,3
Blake Kuithe,"Cinco Ranch (Katy, TX)",6-2,230,81,NA,82,246,TX,SDE,2018,utah,Commit,1
Tevita Fotu,"Herriman (Herriman, UT)",6-4,250,80,NA,88,27,UT,TE,2018,utah,Commit,2
Maddie Golden,"Powdersville (Greenville, SC)",5-11,200,74,NA,7,83,SC,LS,2018,utah,Commit,1
Jonny Fanaika,"Pleasant Grove (Pleasant Grove, UT)",6-3,200,80,NA,107,26,UT,WDE,2018,utah,Commit,2
Jordan Wilmore,"Lawndale (Lawndale, CA)",5-8,200,92,224,3,28,CA,RB,2019,utah,Commit,1
